student_id,student_country,date_registered,has_purchased,has_onboarded
268069,TR,2022-03-20,NO,NO
268072,TR,2022-03-20,NO,YES
268088,TR,2022-03-20,NO,NO
268104,TR,2022-03-20,YES,YES
268143,TR,2022-03-20,NO,YES
268166,TR,2022-03-21,NO,NO
268178,TR,2022-03-21,YES,YES
268298,TR,2022-03-22,NO,YES
268313,TR,2022-03-22,NO,YES
268391,TR,2022-03-23,NO,YES
268466,TR,2022-03-24,NO,NO
268487,TR,2022-03-24,NO,NO
268504,TR,2022-03-24,NO,NO
268596,TR,2022-03-26,NO,NO
268624,TR,2022-03-26,NO,NO
268705,TR,2022-03-27,NO,YES
268727,TR,2022-03-27,NO,YES
268962,TR,2022-03-30,YES,YES
269018,TR,2022-03-30,NO,YES
269125,TR,2022-03-31,NO,NO
269158,TR,2022-03-31,NO,YES
269202,TR,2022-04-01,NO,YES
269474,TR,2022-04-03,NO,NO
269502,TR,2022-04-03,NO,YES
269605,TR,2022-04-04,NO,NO
269723,TR,2022-04-05,NO,NO
269760,TR,2022-04-05,NO,NO
269765,TR,2022-04-05,NO,NO
269766,TR,2022-04-05,NO,NO
269775,TR,2022-04-05,NO,NO
270023,TR,2022-04-08,NO,NO
270105,TR,2022-04-08,NO,NO
270248,TR,2022-04-09,NO,YES
270266,TR,2022-04-10,NO,YES
270313,TR,2022-04-10,NO,YES
270406,TR,2022-04-11,NO,NO
270421,TR,2022-04-11,NO,YES
270492,TR,2022-04-11,NO,NO
270556,TR,2022-04-12,NO,NO
270714,TR,2022-04-13,NO,NO
270807,TR,2022-04-14,NO,YES
270818,TR,2022-04-14,NO,NO
270920,TR,2022-04-15,NO,NO
271001,TR,2022-04-16,NO,NO
271095,TR,2022-04-17,NO,NO
271102,TR,2022-04-17,NO,YES
271209,TR,2022-04-18,NO,YES
271370,TR,2022-04-20,NO,YES
271472,TR,2022-04-21,NO,YES
271499,TR,2022-04-21,NO,NO
271571,TR,2022-04-22,NO,NO
271578,TR,2022-04-22,NO,YES
271580,TR,2022-04-22,NO,YES
271597,TR,2022-04-22,NO,YES
271798,TR,2022-04-24,NO,NO
271833,TR,2022-04-24,NO,NO
271883,TR,2022-04-25,NO,YES
271981,TR,2022-04-26,NO,YES
271984,TR,2022-04-26,NO,NO
272016,TR,2022-04-26,NO,NO
272042,TR,2022-04-26,NO,YES
272120,TR,2022-04-27,NO,YES
272139,TR,2022-04-27,NO,NO
272146,TR,2022-04-27,NO,YES
272231,TR,2022-04-28,NO,NO
272233,TR,2022-04-28,NO,YES
272355,TR,2022-04-29,NO,YES
272444,TR,2022-04-30,NO,NO
272478,TR,2022-04-30,NO,YES
272506,TR,2022-05-01,NO,YES
272536,TR,2022-05-01,NO,YES
272559,TR,2022-05-01,NO,YES
272687,TR,2022-05-03,NO,NO
272721,TR,2022-05-03,NO,NO
272749,TR,2022-05-04,NO,YES
272825,TR,2022-05-04,NO,YES
273222,TR,2022-05-08,NO,NO
273299,TR,2022-05-09,NO,NO
273467,TR,2022-05-10,NO,YES
273609,TR,2022-05-11,NO,YES
273964,TR,2022-05-14,NO,YES
273988,TR,2022-05-15,NO,NO
274004,TR,2022-05-15,NO,YES
274168,TR,2022-05-16,NO,NO
274353,TR,2022-05-18,NO,YES
274678,TR,2022-05-21,NO,NO
274685,TR,2022-05-22,NO,YES
274689,TR,2022-05-22,NO,YES
274711,TR,2022-05-22,NO,NO
274741,TR,2022-05-22,NO,YES
274749,TR,2022-05-22,NO,NO
274778,TR,2022-05-23,NO,YES
274819,TR,2022-05-23,NO,NO
274850,TR,2022-05-23,NO,NO
274919,TR,2022-05-24,NO,YES
274982,TR,2022-05-25,NO,YES
275027,TR,2022-05-25,NO,YES
275037,TR,2022-05-25,NO,NO
275127,TR,2022-05-26,NO,YES
275151,TR,2022-05-26,NO,NO
275350,TR,2022-05-29,NO,YES
275395,TR,2022-05-30,NO,YES
275541,TR,2022-05-31,NO,YES
275725,TR,2022-06-01,NO,YES
275747,TR,2022-06-01,NO,NO
276217,TR,2022-06-02,NO,NO
276279,TR,2022-06-03,NO,NO
276314,TR,2022-06-03,NO,YES
276331,TR,2022-06-03,NO,YES
276354,TR,2022-06-03,NO,NO
276400,TR,2022-06-03,NO,YES
276494,TR,2022-06-04,NO,NO
276703,TR,2022-06-06,NO,NO
276842,TR,2022-06-06,NO,NO
276939,TR,2022-06-07,NO,YES
276956,TR,2022-06-07,NO,NO
276961,TR,2022-06-07,NO,NO
276978,TR,2022-06-07,NO,YES
277006,TR,2022-06-08,NO,NO
277036,TR,2022-06-08,NO,NO
277278,TR,2022-06-10,NO,YES
277322,TR,2022-06-10,YES,YES
277375,TR,2022-06-11,NO,NO
277402,TR,2022-06-11,NO,NO
277780,TR,2022-06-14,NO,YES
277818,TR,2022-06-14,NO,NO
277904,TR,2022-06-15,NO,YES
278004,TR,2022-06-16,NO,YES
278028,TR,2022-06-16,NO,NO
278067,TR,2022-06-16,NO,NO
278319,TR,2022-06-18,NO,NO
278389,TR,2022-06-19,NO,NO
278432,TR,2022-06-19,NO,YES
278459,TR,2022-06-19,YES,YES
278582,TR,2022-06-20,YES,YES
278591,TR,2022-06-20,NO,YES
278662,TR,2022-06-20,NO,YES
278673,TR,2022-06-20,NO,YES
278750,TR,2022-06-21,NO,NO
278865,TR,2022-06-22,NO,NO
279002,TR,2022-06-23,NO,NO
279035,TR,2022-06-23,NO,NO
279217,TR,2022-06-25,NO,YES
279230,TR,2022-06-25,NO,YES
279235,TR,2022-06-25,NO,NO
279297,TR,2022-06-26,NO,NO
279311,TR,2022-06-26,NO,NO
279397,TR,2022-06-27,NO,YES
279490,TR,2022-06-27,NO,NO
279587,TR,2022-06-28,NO,YES
279612,TR,2022-06-28,NO,NO
279765,TR,2022-06-30,NO,NO
279801,TR,2022-06-30,NO,YES
279830,TR,2022-06-30,NO,NO
279878,TR,2022-06-30,NO,NO
280061,TR,2022-07-02,NO,YES
280065,TR,2022-07-02,NO,NO
280154,TR,2022-07-03,NO,NO
280276,TR,2022-07-04,NO,YES
280593,TR,2022-07-06,NO,NO
280606,TR,2022-07-07,NO,NO
280671,TR,2022-07-07,NO,NO
280678,TR,2022-07-07,NO,YES
280720,TR,2022-07-08,NO,NO
280799,TR,2022-07-08,NO,YES
280929,TR,2022-07-09,NO,YES
281159,TR,2022-07-11,NO,NO
281333,TR,2022-07-13,NO,NO
281387,TR,2022-07-13,NO,YES
281621,TR,2022-07-15,NO,YES
281654,TR,2022-07-15,NO,NO
281680,TR,2022-07-15,NO,NO
281844,TR,2022-07-17,NO,NO
281904,TR,2022-07-17,NO,NO
281945,TR,2022-07-18,NO,YES
282069,TR,2022-07-19,NO,NO
282128,TR,2022-07-19,NO,YES
282205,TR,2022-07-20,NO,NO
282254,TR,2022-07-21,NO,YES
282399,TR,2022-07-23,NO,YES
282514,TR,2022-07-24,NO,YES
282561,TR,2022-07-25,NO,YES
282613,TR,2022-07-25,NO,NO
282645,TR,2022-07-26,NO,YES
282772,TR,2022-07-27,NO,NO
282790,TR,2022-07-27,NO,YES
282908,TR,2022-07-28,NO,NO
282937,TR,2022-07-29,YES,YES
282953,TR,2022-07-29,NO,NO
282979,TR,2022-07-29,NO,YES
283025,TR,2022-07-29,YES,YES
283068,TR,2022-07-30,NO,NO
283222,TR,2022-07-31,NO,YES
283226,TR,2022-07-31,NO,NO
283400,TR,2022-08-01,NO,NO
283548,TR,2022-08-02,NO,NO
283661,TR,2022-08-03,NO,YES
283768,TR,2022-08-03,NO,NO
283801,TR,2022-08-04,NO,NO
283809,TR,2022-08-04,YES,YES
284103,TR,2022-08-06,NO,NO
284390,TR,2022-08-08,NO,NO
284533,TR,2022-08-09,NO,NO
284579,TR,2022-08-09,NO,YES
284692,TR,2022-08-10,NO,NO
284721,TR,2022-08-10,NO,YES
284743,TR,2022-08-10,NO,YES
284864,TR,2022-08-11,NO,NO
284893,TR,2022-08-11,NO,NO
284958,TR,2022-08-11,NO,YES
285161,TR,2022-08-12,NO,NO
285216,TR,2022-08-13,NO,YES
285290,TR,2022-08-13,NO,NO
285312,TR,2022-08-13,NO,NO
285336,TR,2022-08-14,NO,YES
285470,TR,2022-08-14,NO,NO
285519,TR,2022-08-15,NO,YES
285852,TR,2022-08-15,NO,NO
286141,TR,2022-08-15,NO,YES
286152,TR,2022-08-15,NO,NO
286365,TR,2022-08-16,NO,NO
286892,TR,2022-08-17,NO,YES
287055,TR,2022-08-18,NO,YES
287156,TR,2022-08-18,NO,NO
287724,TR,2022-08-23,NO,NO
287834,TR,2022-08-24,NO,YES
287837,TR,2022-08-24,NO,NO
287851,TR,2022-08-24,NO,NO
287881,TR,2022-08-24,NO,NO
287913,TR,2022-08-24,NO,NO
287928,TR,2022-08-24,NO,YES
288158,TR,2022-08-26,NO,NO
288190,TR,2022-08-26,NO,YES
288191,TR,2022-08-26,NO,YES
288258,TR,2022-08-27,NO,NO
288308,TR,2022-08-27,NO,YES
288345,TR,2022-08-27,YES,YES
288628,TR,2022-08-29,NO,YES
288679,TR,2022-08-30,NO,NO
288726,TR,2022-08-30,NO,NO
288729,TR,2022-08-30,NO,NO
288734,TR,2022-08-30,NO,YES
288754,TR,2022-08-30,NO,NO
288799,TR,2022-08-30,NO,NO
288800,TR,2022-08-30,NO,YES
288879,TR,2022-08-31,NO,NO
288912,TR,2022-08-31,NO,NO
289013,TR,2022-09-01,NO,NO
289207,TR,2022-09-02,NO,NO
289260,TR,2022-09-03,YES,YES
289399,TR,2022-09-04,NO,YES
289469,TR,2022-09-05,NO,NO
289550,TR,2022-09-05,NO,YES
289731,TR,2022-09-07,NO,YES
289742,TR,2022-09-07,NO,NO
289862,TR,2022-09-08,NO,NO
289894,TR,2022-09-08,NO,NO
289929,TR,2022-09-08,NO,YES
289946,TR,2022-09-08,NO,YES
290036,TR,2022-09-09,NO,NO
290083,TR,2022-09-09,NO,YES
290310,TR,2022-09-11,NO,YES
290514,TR,2022-09-13,NO,YES
290831,TR,2022-09-15,NO,NO
290994,TR,2022-09-16,NO,YES
291062,TR,2022-09-17,NO,YES
291149,TR,2022-09-18,NO,YES
291303,TR,2022-09-19,NO,YES
291328,TR,2022-09-19,NO,YES
291388,TR,2022-09-20,NO,YES
291475,TR,2022-09-20,NO,YES
291647,TR,2022-09-22,NO,YES
291704,TR,2022-09-22,NO,YES
291730,TR,2022-09-22,YES,YES
292427,TR,2022-09-28,NO,NO
292475,TR,2022-09-28,YES,YES
292518,TR,2022-09-29,NO,NO
292533,TR,2022-09-29,NO,YES
292563,TR,2022-09-29,NO,NO
292638,TR,2022-09-30,NO,YES
292682,TR,2022-09-30,NO,YES
292952,TR,2022-10-02,NO,YES
293025,TR,2022-10-02,NO,YES
293036,TR,2022-10-03,NO,YES
293062,TR,2022-10-03,NO,YES
293098,TR,2022-10-03,NO,YES
293101,TR,2022-10-03,NO,YES
293190,TR,2022-10-04,NO,YES
293205,TR,2022-10-04,NO,NO
293217,TR,2022-10-04,NO,YES
293218,TR,2022-10-04,NO,NO
293231,TR,2022-10-04,NO,NO
293277,TR,2022-10-04,NO,YES
293278,TR,2022-10-04,NO,YES
293285,TR,2022-10-04,NO,YES
293600,TR,2022-10-06,NO,YES
293612,TR,2022-10-06,NO,YES
294154,TR,2022-10-10,NO,NO
294254,TR,2022-10-11,NO,NO
294255,TR,2022-10-11,NO,YES
294289,TR,2022-10-11,NO,NO
294393,TR,2022-10-12,NO,YES
294433,TR,2022-10-12,NO,NO
294464,TR,2022-10-12,NO,YES
294532,TR,2022-10-13,NO,NO
294563,TR,2022-10-13,NO,NO
294564,TR,2022-10-13,NO,NO
294627,TR,2022-10-13,NO,YES
294845,TR,2022-10-15,NO,YES
294890,TR,2022-10-16,NO,NO
294984,TR,2022-10-16,NO,YES
294997,TR,2022-10-17,NO,NO
295065,TR,2022-10-17,NO,YES
295177,TR,2022-10-18,NO,YES
295273,TR,2022-10-19,YES,NO
295287,TR,2022-10-19,NO,YES
295311,TR,2022-10-19,NO,YES
295346,TR,2022-10-19,NO,NO
259177,TT,2022-01-04,NO,NO
263085,TT,2022-02-08,NO,YES
269504,TT,2022-04-03,NO,NO
270751,TT,2022-04-14,NO,NO
271311,TT,2022-04-19,NO,NO
277421,TT,2022-06-11,NO,NO
283890,TT,2022-08-04,NO,NO
294224,TT,2022-10-11,NO,NO
260125,TW,2022-01-12,NO,YES
260330,TW,2022-01-13,NO,YES
260974,TW,2022-01-19,NO,YES
261337,TW,2022-01-23,YES,YES
262448,TW,2022-02-03,NO,NO
262785,TW,2022-02-05,NO,YES
263023,TW,2022-02-08,NO,NO
263246,TW,2022-02-10,NO,NO
263940,TW,2022-02-17,NO,NO
264071,TW,2022-02-18,NO,NO
265622,TW,2022-03-02,NO,NO
266785,TW,2022-03-11,NO,NO
266952,TW,2022-03-12,NO,NO
267103,TW,2022-03-13,NO,NO
267163,TW,2022-03-14,NO,NO
267239,TW,2022-03-14,NO,NO
268184,TW,2022-03-21,NO,YES
268321,TW,2022-03-22,YES,YES
268322,TW,2022-03-22,NO,NO
268472,TW,2022-03-24,NO,YES
268834,TW,2022-03-29,NO,NO
269004,TW,2022-03-30,NO,YES
270101,TW,2022-04-08,NO,NO
270223,TW,2022-04-09,NO,NO
270511,TW,2022-04-12,NO,YES
271352,TW,2022-04-20,NO,YES
271427,TW,2022-04-21,NO,NO
271458,TW,2022-04-21,NO,YES
271793,TW,2022-04-24,NO,NO
272022,TW,2022-04-26,NO,NO
272776,TW,2022-05-04,NO,NO
273998,TW,2022-05-15,NO,YES
274134,TW,2022-05-16,NO,YES
274294,TW,2022-05-18,NO,NO
275340,TW,2022-05-29,NO,YES
276992,TW,2022-06-08,NO,YES
277023,TW,2022-06-08,NO,NO
277698,TW,2022-06-14,NO,YES
280249,TW,2022-07-04,YES,YES
280341,TW,2022-07-04,NO,YES
281843,TW,2022-07-17,NO,YES
282312,TW,2022-07-22,NO,NO
283374,TW,2022-08-01,NO,NO
283624,TW,2022-08-02,NO,NO
283662,TW,2022-08-03,NO,YES
284241,TW,2022-08-07,YES,YES
284799,TW,2022-08-11,NO,YES
284811,TW,2022-08-11,NO,NO
287501,TW,2022-08-21,NO,YES
287615,TW,2022-08-22,NO,YES
287969,TW,2022-08-25,NO,NO
288451,TW,2022-08-28,NO,YES
288874,TW,2022-08-31,NO,YES
289253,TW,2022-09-03,NO,NO
290350,TW,2022-09-12,YES,YES
290943,TW,2022-09-16,NO,NO
291054,TW,2022-09-17,NO,YES
291782,TW,2022-09-23,NO,YES
292521,TW,2022-09-29,NO,YES
294663,TW,2022-10-14,NO,YES
259004,TZ,2022-01-02,NO,NO
259083,TZ,2022-01-03,NO,NO
260149,TZ,2022-01-12,NO,NO
260236,TZ,2022-01-13,NO,NO
260655,TZ,2022-01-16,NO,NO
260731,TZ,2022-01-17,NO,YES
263729,TZ,2022-02-15,NO,YES
264514,TZ,2022-02-21,YES,YES
266654,TZ,2022-03-10,NO,YES
267382,TZ,2022-03-15,NO,YES
267684,TZ,2022-03-17,NO,YES
270968,TZ,2022-04-16,YES,YES
271272,TZ,2022-04-19,NO,NO
272613,TZ,2022-05-02,NO,YES
272615,TZ,2022-05-02,NO,YES
272891,TZ,2022-05-05,NO,YES
273474,TZ,2022-05-10,NO,YES
275907,TZ,2022-06-02,NO,YES
276571,TZ,2022-06-04,NO,NO
277286,TZ,2022-06-10,NO,NO
280997,TZ,2022-07-10,NO,NO
281767,TZ,2022-07-16,NO,NO
286775,TZ,2022-08-17,NO,NO
287253,TZ,2022-08-19,NO,NO
287391,TZ,2022-08-20,NO,NO
288671,TZ,2022-08-30,NO,NO
288841,TZ,2022-08-31,NO,NO
291288,TZ,2022-09-19,NO,NO
292194,TZ,2022-09-27,NO,YES
294130,TZ,2022-10-10,NO,YES
259020,UA,2022-01-02,NO,YES
259619,UA,2022-01-07,NO,YES
260024,UA,2022-01-11,YES,YES
261137,UA,2022-01-21,NO,YES
261466,UA,2022-01-24,YES,YES
261482,UA,2022-01-24,NO,NO
261824,UA,2022-01-28,NO,NO
262201,UA,2022-02-01,NO,YES
262395,UA,2022-02-02,NO,NO
263720,UA,2022-02-15,NO,YES
263764,UA,2022-02-15,NO,NO
264326,UA,2022-02-20,NO,YES
264500,UA,2022-02-21,NO,NO
267250,UA,2022-03-14,NO,NO
268310,UA,2022-03-22,NO,YES
268342,UA,2022-03-22,NO,YES
269391,UA,2022-04-02,NO,NO
270798,UA,2022-04-14,NO,NO
271007,UA,2022-04-16,NO,NO
271259,UA,2022-04-19,NO,YES
273470,UA,2022-05-10,NO,NO
273766,UA,2022-05-13,NO,NO
273829,UA,2022-05-13,NO,NO
274435,UA,2022-05-19,NO,YES
274446,UA,2022-05-19,NO,NO
275953,UA,2022-06-02,NO,NO
276019,UA,2022-06-02,NO,NO
276903,UA,2022-06-07,NO,NO
277217,UA,2022-06-09,NO,NO
277395,UA,2022-06-11,NO,YES
277440,UA,2022-06-11,NO,NO
277621,UA,2022-06-13,NO,YES
278932,UA,2022-06-22,NO,YES
279169,UA,2022-06-24,NO,YES
280772,UA,2022-07-08,YES,YES
280831,UA,2022-07-08,NO,NO
281234,UA,2022-07-12,NO,NO
281367,UA,2022-07-13,NO,NO
281637,UA,2022-07-15,NO,YES
282336,UA,2022-07-22,YES,YES
282607,UA,2022-07-25,NO,YES
282741,UA,2022-07-27,YES,YES
283537,UA,2022-08-02,NO,NO
283956,UA,2022-08-05,NO,NO
284754,UA,2022-08-10,NO,YES
285172,UA,2022-08-12,NO,YES
285641,UA,2022-08-15,NO,NO
286784,UA,2022-08-17,NO,NO
286835,UA,2022-08-17,NO,YES
288539,UA,2022-08-29,NO,NO
288556,UA,2022-08-29,NO,YES
288914,UA,2022-08-31,NO,NO
289487,UA,2022-09-05,NO,NO
290989,UA,2022-09-16,YES,YES
291209,UA,2022-09-18,NO,NO
291402,UA,2022-09-20,YES,YES
291487,UA,2022-09-20,NO,YES
291637,UA,2022-09-22,NO,YES
291872,UA,2022-09-24,NO,YES
292151,UA,2022-09-26,YES,YES
292606,UA,2022-09-29,NO,YES
294371,UA,2022-10-12,NO,YES
260160,UG,2022-01-12,NO,YES
263340,UG,2022-02-11,NO,YES
263631,UG,2022-02-14,NO,YES
266796,UG,2022-03-11,NO,YES
269770,UG,2022-04-05,NO,YES
270031,UG,2022-04-08,NO,YES
271148,UG,2022-04-18,NO,YES
273397,UG,2022-05-10,NO,YES
273906,UG,2022-05-14,NO,NO
274201,UG,2022-05-17,NO,NO
274221,UG,2022-05-17,NO,NO
275176,UG,2022-05-27,NO,NO
276772,UG,2022-06-06,NO,YES
277049,UG,2022-06-08,NO,NO
277989,UG,2022-06-16,NO,YES
278201,UG,2022-06-17,NO,NO
279547,UG,2022-06-28,NO,NO
279944,UG,2022-07-01,NO,YES
280623,UG,2022-07-07,NO,YES
281495,UG,2022-07-14,NO,YES
282138,UG,2022-07-20,NO,YES
283874,UG,2022-08-04,NO,YES
284548,UG,2022-08-09,NO,NO
285032,UG,2022-08-12,NO,NO
285248,UG,2022-08-13,NO,NO
286312,UG,2022-08-16,NO,YES
286419,UG,2022-08-16,NO,NO
286794,UG,2022-08-17,NO,NO
287905,UG,2022-08-24,NO,NO
287906,UG,2022-08-24,NO,NO
287971,UG,2022-08-25,NO,NO
288185,UG,2022-08-26,NO,YES
288231,UG,2022-08-26,NO,NO
288514,UG,2022-08-29,NO,YES
289277,UG,2022-09-03,NO,NO
289640,UG,2022-09-06,NO,NO
289993,UG,2022-09-09,NO,YES
290123,UG,2022-09-10,NO,YES
291279,UG,2022-09-19,NO,YES
293155,UG,2022-10-03,NO,YES
293207,UG,2022-10-04,YES,YES
293420,UG,2022-10-05,NO,YES
293577,UG,2022-10-06,NO,YES
294279,UG,2022-10-11,NO,YES
258802,US,2022-01-01,NO,NO
258803,US,2022-01-01,YES,YES
258807,US,2022-01-01,NO,YES
258824,US,2022-01-01,NO,YES
258843,US,2022-01-01,NO,NO
258846,US,2022-01-01,NO,YES
258853,US,2022-01-01,NO,NO
258882,US,2022-01-01,NO,YES
258883,US,2022-01-01,YES,YES
258894,US,2022-01-01,NO,YES
258903,US,2022-01-01,NO,YES
258908,US,2022-01-01,YES,YES
258909,US,2022-01-01,NO,NO
258913,US,2022-01-02,YES,YES
258917,US,2022-01-02,NO,YES
258922,US,2022-01-02,YES,YES
258929,US,2022-01-02,NO,YES
258933,US,2022-01-02,NO,YES
258934,US,2022-01-02,NO,NO
258935,US,2022-01-02,NO,NO
258939,US,2022-01-02,NO,YES
258946,US,2022-01-02,NO,NO
258969,US,2022-01-02,NO,YES
258973,US,2022-01-02,NO,YES
258975,US,2022-01-02,NO,NO
258992,US,2022-01-02,NO,NO
259008,US,2022-01-02,NO,YES
259027,US,2022-01-02,NO,NO
259039,US,2022-01-02,YES,YES
259051,US,2022-01-02,NO,YES
259054,US,2022-01-03,YES,YES
259060,US,2022-01-03,NO,YES
259062,US,2022-01-03,NO,YES
259063,US,2022-01-03,NO,YES
259070,US,2022-01-03,YES,YES
259099,US,2022-01-03,NO,YES
259110,US,2022-01-03,NO,YES
259119,US,2022-01-03,NO,NO
259127,US,2022-01-03,NO,YES
259130,US,2022-01-03,NO,NO
259135,US,2022-01-03,NO,NO
259139,US,2022-01-03,NO,NO
259141,US,2022-01-03,NO,NO
259142,US,2022-01-03,NO,NO
259151,US,2022-01-03,NO,NO
259155,US,2022-01-03,NO,YES
259161,US,2022-01-03,NO,NO
259169,US,2022-01-04,NO,NO
259170,US,2022-01-04,NO,YES
259171,US,2022-01-04,YES,YES
259182,US,2022-01-04,NO,NO
259190,US,2022-01-04,YES,YES
259212,US,2022-01-04,NO,NO
259231,US,2022-01-04,NO,YES
259236,US,2022-01-04,NO,NO
259246,US,2022-01-04,NO,YES
259258,US,2022-01-04,YES,YES
259262,US,2022-01-04,YES,YES
259273,US,2022-01-04,YES,YES
259274,US,2022-01-04,NO,YES
259276,US,2022-01-04,NO,YES
259285,US,2022-01-04,NO,NO
259287,US,2022-01-04,NO,NO
259288,US,2022-01-04,NO,NO
259294,US,2022-01-04,NO,NO
259295,US,2022-01-04,NO,NO
259296,US,2022-01-05,NO,NO
259299,US,2022-01-05,NO,YES
259311,US,2022-01-05,NO,YES
259316,US,2022-01-05,NO,YES
259318,US,2022-01-05,NO,YES
259320,US,2022-01-05,NO,NO
259341,US,2022-01-05,NO,NO
259344,US,2022-01-05,NO,YES
259354,US,2022-01-05,NO,YES
259378,US,2022-01-05,NO,YES
259383,US,2022-01-05,NO,YES
259385,US,2022-01-05,NO,YES
259395,US,2022-01-05,NO,YES
259398,US,2022-01-05,NO,YES
259399,US,2022-01-05,NO,NO
259401,US,2022-01-05,NO,YES
259406,US,2022-01-05,NO,NO
259407,US,2022-01-05,NO,YES
259410,US,2022-01-05,NO,YES
259412,US,2022-01-05,NO,YES
259419,US,2022-01-05,NO,NO
259420,US,2022-01-06,NO,NO
259421,US,2022-01-06,NO,YES
259423,US,2022-01-06,NO,NO
259431,US,2022-01-06,NO,NO
259441,US,2022-01-06,NO,YES
259445,US,2022-01-06,NO,YES
259446,US,2022-01-06,NO,YES
259458,US,2022-01-06,NO,YES
259502,US,2022-01-06,NO,NO
259510,US,2022-01-06,YES,YES
259514,US,2022-01-06,NO,NO
259515,US,2022-01-06,NO,YES
259523,US,2022-01-06,YES,YES
259524,US,2022-01-06,YES,YES
259532,US,2022-01-06,NO,NO
259533,US,2022-01-06,YES,YES
259534,US,2022-01-06,YES,YES
259538,US,2022-01-06,NO,YES
259541,US,2022-01-07,NO,YES
259548,US,2022-01-07,NO,YES
259568,US,2022-01-07,NO,YES
259594,US,2022-01-07,NO,NO
259613,US,2022-01-07,NO,YES
259614,US,2022-01-07,YES,YES
259635,US,2022-01-07,YES,YES
259638,US,2022-01-07,NO,YES
259640,US,2022-01-07,NO,YES
259642,US,2022-01-07,NO,YES
259646,US,2022-01-07,NO,NO
259647,US,2022-01-07,NO,NO
259649,US,2022-01-07,NO,NO
259652,US,2022-01-07,NO,YES
259664,US,2022-01-08,YES,YES
259665,US,2022-01-08,NO,NO
259676,US,2022-01-08,NO,YES
259678,US,2022-01-08,NO,YES
259710,US,2022-01-08,NO,YES
259728,US,2022-01-08,NO,YES
259745,US,2022-01-08,NO,YES
259747,US,2022-01-08,NO,NO
259749,US,2022-01-08,NO,YES
259770,US,2022-01-09,NO,NO
259771,US,2022-01-09,NO,NO
259772,US,2022-01-09,NO,NO
259782,US,2022-01-09,NO,NO
259795,US,2022-01-09,NO,YES
259810,US,2022-01-09,NO,YES
259838,US,2022-01-09,NO,YES
259841,US,2022-01-09,NO,YES
259844,US,2022-01-09,NO,NO
259846,US,2022-01-09,YES,YES
259858,US,2022-01-09,NO,NO
259862,US,2022-01-09,YES,YES
259865,US,2022-01-10,YES,YES
259866,US,2022-01-10,NO,NO
259867,US,2022-01-10,NO,YES
259870,US,2022-01-10,YES,YES
259871,US,2022-01-10,NO,NO
259875,US,2022-01-10,NO,YES
259877,US,2022-01-10,NO,NO
259908,US,2022-01-10,NO,NO
259922,US,2022-01-10,NO,YES
259926,US,2022-01-10,NO,YES
259938,US,2022-01-10,YES,YES
259952,US,2022-01-10,YES,YES
259957,US,2022-01-10,NO,YES
259965,US,2022-01-10,YES,YES
259972,US,2022-01-11,NO,YES
259973,US,2022-01-11,YES,YES
259975,US,2022-01-11,NO,YES
259976,US,2022-01-11,NO,YES
259992,US,2022-01-11,NO,YES
259993,US,2022-01-11,NO,NO
260033,US,2022-01-11,YES,YES
260049,US,2022-01-11,NO,YES
260061,US,2022-01-11,NO,NO
260071,US,2022-01-11,NO,NO
260075,US,2022-01-11,NO,YES
260079,US,2022-01-11,NO,NO
260082,US,2022-01-11,NO,NO
260083,US,2022-01-11,NO,YES
260092,US,2022-01-11,NO,YES
260097,US,2022-01-12,NO,YES
260098,US,2022-01-12,NO,NO
260103,US,2022-01-12,NO,NO
260111,US,2022-01-12,YES,YES
260142,US,2022-01-12,NO,YES
260157,US,2022-01-12,NO,NO
260163,US,2022-01-12,NO,NO
260173,US,2022-01-12,YES,YES
260180,US,2022-01-12,YES,YES
260182,US,2022-01-12,NO,NO
260188,US,2022-01-12,NO,NO
260202,US,2022-01-12,NO,NO
260208,US,2022-01-12,NO,YES
260212,US,2022-01-13,NO,YES
260213,US,2022-01-13,NO,NO
260217,US,2022-01-13,YES,YES
260221,US,2022-01-13,NO,NO
260222,US,2022-01-13,NO,NO
260226,US,2022-01-13,NO,YES
260253,US,2022-01-13,NO,NO
260265,US,2022-01-13,NO,YES
260279,US,2022-01-13,NO,NO
260284,US,2022-01-13,NO,NO
260285,US,2022-01-13,NO,YES
260291,US,2022-01-13,YES,YES
260301,US,2022-01-13,NO,NO
260314,US,2022-01-13,NO,YES
260318,US,2022-01-13,NO,NO
260324,US,2022-01-13,YES,YES
260332,US,2022-01-13,NO,YES
260333,US,2022-01-14,NO,YES
260334,US,2022-01-14,YES,YES
260335,US,2022-01-14,YES,YES
260354,US,2022-01-14,YES,YES
260357,US,2022-01-14,NO,YES
260395,US,2022-01-14,NO,NO
260406,US,2022-01-14,NO,YES
260412,US,2022-01-14,NO,YES
260423,US,2022-01-14,YES,YES
260427,US,2022-01-14,NO,NO
260434,US,2022-01-14,NO,NO
260437,US,2022-01-14,NO,NO
260469,US,2022-01-14,NO,NO
260483,US,2022-01-15,YES,YES
260486,US,2022-01-15,YES,YES
260489,US,2022-01-15,NO,YES
260492,US,2022-01-15,NO,YES
260494,US,2022-01-15,YES,YES
260499,US,2022-01-15,NO,YES
260518,US,2022-01-15,NO,NO
260530,US,2022-01-15,NO,NO
260549,US,2022-01-15,YES,YES
260572,US,2022-01-15,YES,YES
260578,US,2022-01-15,YES,YES
