student_id,minutes_watched,date_watched
266512,13.6,2022-08-26
266512,3.1,2022-08-29
266512,28.4,2022-08-31
266512,3.1,2022-09-01
266512,36.4,2022-09-10
266512,0.1,2022-09-13
266512,24.1,2022-09-14
266512,16.8,2022-09-15
266512,7.3,2022-09-16
266512,3.5,2022-09-19
266512,22.4,2022-09-23
266512,18.3,2022-09-25
266512,31.4,2022-09-26
266512,71.1,2022-03-15
266512,17.4,2022-03-16
266512,99.3,2022-03-17
266512,0.5,2022-03-24
266512,39.6,2022-03-29
266512,23.2,2022-03-31
266512,17.7,2022-04-01
266512,18.4,2022-04-02
266512,10.8,2022-04-03
266512,55.4,2022-04-04
266512,9.1,2022-04-07
266512,1.0,2022-04-08
266512,12.0,2022-04-09
266512,20.5,2022-04-11
266512,23.8,2022-04-12
266512,3.1,2022-04-13
266512,44.4,2022-04-14
266512,10.5,2022-04-15
266512,8.7,2022-04-16
266512,23.2,2022-04-18
266512,61.7,2022-04-19
266512,47.4,2022-04-20
266512,50.1,2022-04-21
266512,19.2,2022-04-22
266512,42.5,2022-04-23
266512,19.2,2022-04-25
266512,46.8,2022-04-26
266512,50.4,2022-04-27
266512,7.6,2022-05-16
266512,8.9,2022-05-17
266512,45.8,2022-05-19
266512,42.6,2022-05-20
266512,15.5,2022-05-23
266512,14.2,2022-05-25
266512,15.1,2022-05-26
266512,27.0,2022-05-27
266512,50.3,2022-05-29
266512,61.3,2022-05-30
266512,87.1,2022-05-31
266512,111.3,2022-06-01
266512,55.1,2022-06-02
266512,22.2,2022-06-03
266512,94.9,2022-06-04
266512,15.7,2022-06-05
266512,34.4,2022-06-06
266512,24.7,2022-06-07
266512,91.3,2022-06-09
266512,24.3,2022-06-11
266512,45.1,2022-06-12
266512,93.5,2022-06-14
266512,58.4,2022-06-20
266512,158.7,2022-06-22
266512,8.9,2022-06-23
266512,68.0,2022-06-25
266512,16.3,2022-06-26
266512,21.7,2022-06-27
266512,21.1,2022-06-30
266512,61.1,2022-07-01
266512,16.8,2022-07-02
266512,33.9,2022-07-03
266512,18.6,2022-07-04
266512,24.0,2022-07-05
266512,24.1,2022-07-06
266512,24.9,2022-07-07
266512,49.4,2022-07-08
266512,12.2,2022-07-09
266512,45.4,2022-07-10
266512,29.7,2022-07-11
266512,21.5,2022-07-12
266512,4.4,2022-07-13
266512,11.7,2022-07-14
266512,73.4,2022-07-15
266512,19.8,2022-07-16
266512,16.4,2022-07-17
266512,33.5,2022-07-19
266512,9.3,2022-07-20
266512,35.5,2022-07-21
266512,3.9,2022-07-22
266512,12.7,2022-07-25
266512,33.7,2022-07-26
266538,2.6,2022-03-09
266556,4.1,2022-03-09
266563,40.4,2022-03-09
266570,2.6,2022-03-09
266575,0.8,2022-03-09
266577,6.9,2022-10-19
266584,18.4,2022-08-08
266584,2.1,2022-08-09
266584,19.7,2022-08-12
266584,3.4,2022-03-09
266584,16.5,2022-03-13
266584,14.3,2022-03-15
266584,44.5,2022-03-18
266584,58.3,2022-03-24
266584,16.3,2022-03-27
266584,5.4,2022-03-29
266584,49.4,2022-04-27
266584,21.1,2022-04-28
266584,14.6,2022-04-30
266584,26.4,2022-05-02
266584,9.8,2022-05-04
266584,31.7,2022-06-12
266584,3.5,2022-06-14
266584,16.4,2022-06-15
266584,4.6,2022-06-16
266584,26.6,2022-07-21
266584,2.6,2022-07-22
266601,9.8,2022-03-09
266609,6.7,2022-03-09
266609,5.7,2022-03-10
266609,0.2,2022-03-13
266609,0.4,2022-03-22
266609,0.1,2022-05-12
266614,4.1,2022-03-11
266614,129.7,2022-03-12
266614,73.6,2022-03-13
266614,29.6,2022-03-14
266614,68.7,2022-03-16
266614,62.6,2022-03-17
266614,61.4,2022-03-18
266614,44.8,2022-03-19
266614,57.6,2022-03-20
266614,37.8,2022-03-21
266614,49.2,2022-03-24
266614,54.4,2022-03-25
266614,3.6,2022-03-26
266614,87.5,2022-03-27
266614,57.3,2022-03-28
266614,54.8,2022-03-29
266614,16.0,2022-03-30
266614,0.5,2022-03-31
266614,26.5,2022-04-01
266614,2.0,2022-04-04
266614,53.5,2022-04-06
266614,82.3,2022-04-07
266614,69.1,2022-04-08
266614,1.2,2022-04-09
266614,15.5,2022-04-17
266614,16.3,2022-04-30
266614,18.2,2022-05-12
266614,11.3,2022-05-23
266614,20.8,2022-05-24
266614,30.3,2022-05-26
266614,47.0,2022-06-11
266614,63.0,2022-06-12
266614,18.2,2022-06-14
266614,42.6,2022-06-15
266614,22.9,2022-06-16
266614,100.1,2022-06-21
266614,19.1,2022-06-22
266614,43.5,2022-06-23
266614,43.0,2022-06-26
266614,46.4,2022-06-27
266614,26.6,2022-06-28
266614,29.5,2022-07-02
266614,5.5,2022-07-03
266614,20.2,2022-07-04
266616,11.9,2022-09-05
266616,63.1,2022-09-06
266616,28.8,2022-09-07
266616,4.4,2022-09-08
266616,5.5,2022-10-03
266616,4.7,2022-03-10
266616,9.3,2022-03-11
266616,13.7,2022-03-12
266616,35.4,2022-03-13
266616,70.6,2022-03-14
266616,35.4,2022-03-15
266616,13.6,2022-03-16
266616,29.8,2022-03-17
266616,27.9,2022-03-18
266616,2.7,2022-03-22
266616,20.2,2022-03-23
266616,50.8,2022-03-24
266616,4.7,2022-03-25
266616,5.7,2022-03-27
266616,1.9,2022-03-29
266616,11.0,2022-03-30
266616,27.7,2022-03-31
266616,50.6,2022-04-01
266616,10.0,2022-04-07
266616,4.8,2022-04-08
266616,4.3,2022-04-11
266616,14.0,2022-04-14
266616,11.1,2022-04-18
266622,18.8,2022-03-10
266634,2.9,2022-03-10
266683,20.2,2022-03-10
266693,0.1,2022-07-28
266693,54.3,2022-08-15
266693,31.6,2022-08-16
266693,51.7,2022-08-18
266693,34.8,2022-08-22
266693,22.1,2022-08-23
266693,20.4,2022-08-24
266693,13.4,2022-08-25
266693,5.9,2022-08-29
266693,7.3,2022-08-31
266693,3.0,2022-09-01
266693,27.0,2022-09-06
266693,115.7,2022-03-11
266693,45.9,2022-03-12
266693,9.3,2022-03-13
266693,13.5,2022-03-14
266693,15.7,2022-03-15
266693,18.9,2022-03-16
266693,17.6,2022-03-17
266693,4.4,2022-03-26
266693,13.3,2022-03-28
266693,13.3,2022-03-29
266693,21.5,2022-03-30
266693,0.3,2022-03-31
266693,31.2,2022-04-03
266693,6.5,2022-04-05
266693,13.3,2022-04-06
266693,21.3,2022-04-08
266693,24.2,2022-04-10
266693,38.7,2022-04-11
266693,45.7,2022-04-13
266693,1.1,2022-04-14
266693,29.2,2022-04-20
266693,4.5,2022-04-25
266693,28.6,2022-04-26
266693,13.6,2022-05-03
266693,17.4,2022-05-09
266693,26.8,2022-05-10
266693,28.4,2022-05-12
266693,22.9,2022-05-16
266693,9.8,2022-05-18
266693,13.9,2022-05-24
266693,23.4,2022-05-25
266693,42.9,2022-06-06
266693,0.1,2022-06-09
266693,22.5,2022-06-13
266693,7.4,2022-06-27
266693,41.2,2022-07-12
266693,29.1,2022-07-14
266693,31.6,2022-07-15
266693,12.6,2022-07-18
266693,19.2,2022-07-19
266700,13.4,2022-03-10
266711,6.1,2022-03-10
266711,61.9,2022-03-11
266711,1.5,2022-03-21
266711,23.1,2022-03-28
266711,16.5,2022-03-30
266711,1.2,2022-03-31
266711,0.8,2022-04-01
266711,6.8,2022-04-04
266711,8.7,2022-04-05
266711,6.0,2022-04-06
266711,19.5,2022-04-07
266711,3.4,2022-04-09
266725,39.6,2022-03-10
266725,3.3,2022-03-14
266725,18.6,2022-03-17
266725,14.3,2022-03-18
266725,13.4,2022-03-21
266725,6.3,2022-03-22
266725,15.4,2022-03-28
266725,20.1,2022-03-29
266725,25.5,2022-04-11
266725,36.5,2022-04-14
266725,83.1,2022-05-03
266725,45.1,2022-05-04
266725,35.9,2022-05-07
266725,67.3,2022-05-09
266725,54.3,2022-05-10
266725,75.7,2022-05-11
266725,62.1,2022-05-14
266725,23.0,2022-05-15
266725,79.9,2022-05-16
266725,94.5,2022-05-17
266725,60.3,2022-05-19
266738,42.6,2022-08-15
266738,26.2,2022-08-16
266738,138.3,2022-08-17
266738,181.7,2022-08-18
266738,2.4,2022-08-19
266738,28.4,2022-08-20
266738,7.4,2022-08-22
266738,20.1,2022-08-23
266738,11.0,2022-08-24
266738,9.7,2022-08-25
266738,30.7,2022-08-26
266738,27.1,2022-08-29
266738,2.8,2022-08-30
266738,1.9,2022-03-10
266739,2.9,2022-03-10
266773,6.6,2022-03-11
266775,0.2,2022-03-11
266776,7.6,2022-03-11
266856,8.7,2022-03-12
266857,1.5,2022-03-11
266867,2.3,2022-05-17
266875,76.4,2022-03-11
266875,80.9,2022-03-12
266875,17.5,2022-03-13
266875,32.8,2022-03-14
266875,15.2,2022-03-15
266875,38.4,2022-03-16
266875,15.3,2022-03-21
266883,5.5,2022-03-11
266898,44.8,2022-03-12
266898,34.2,2022-03-13
266898,22.8,2022-03-14
266899,0.6,2022-03-12
266903,80.3,2022-03-12
266903,38.5,2022-03-14
266903,1.4,2022-03-21
266980,36.1,2022-03-12
266986,0.2,2022-03-12
266986,0.2,2022-05-28
266995,23.9,2022-03-17
266995,4.1,2022-06-08
266995,3.1,2022-06-09
266999,1.5,2022-03-12
267020,1.1,2022-03-12
267026,6.2,2022-08-24
267026,16.1,2022-08-25
267026,2.4,2022-08-26
267026,0.6,2022-09-20
267026,23.1,2022-09-21
267026,17.5,2022-09-23
267026,5.4,2022-09-24
267026,5.3,2022-09-26
267026,6.4,2022-09-27
267026,4.0,2022-10-03
267026,3.7,2022-03-12
267026,33.4,2022-03-18
267026,19.3,2022-03-19
267026,37.5,2022-03-21
267026,82.5,2022-03-22
267026,18.5,2022-03-23
267026,24.1,2022-03-24
267026,32.0,2022-03-29
267026,0.8,2022-04-03
267026,12.1,2022-04-07
267026,16.3,2022-04-08
267026,29.5,2022-04-13
267026,12.3,2022-04-26
267026,39.0,2022-04-27
267026,10.0,2022-04-28
267026,18.8,2022-04-29
267026,13.1,2022-05-04
267026,31.1,2022-05-05
267026,22.2,2022-05-06
267026,7.0,2022-05-07
267026,13.3,2022-05-14
267026,8.6,2022-06-04
267026,13.7,2022-06-10
267026,14.9,2022-06-16
267026,20.5,2022-06-17
267026,25.6,2022-06-18
267026,5.8,2022-06-21
267026,34.1,2022-06-22
267026,62.0,2022-06-23
267026,15.0,2022-06-28
267026,4.2,2022-06-29
267026,63.8,2022-07-05
267026,5.9,2022-07-06
267026,40.9,2022-07-08
267026,26.3,2022-07-09
267026,2.0,2022-07-11
267026,1.6,2022-07-18
267026,8.7,2022-07-19
267026,9.3,2022-07-20
267026,4.9,2022-07-21
267026,51.0,2022-07-22
267026,10.7,2022-07-24
267041,3.4,2022-03-13
267051,1.3,2022-03-13
267060,1.5,2022-03-13
267109,4.2,2022-03-13
267109,36.5,2022-03-20
267109,20.2,2022-03-21
267109,29.0,2022-03-27
267109,24.7,2022-04-08
267109,15.8,2022-04-09
267109,1.9,2022-04-17
267109,15.1,2022-04-18
267114,224.0,2022-08-01
267114,15.3,2022-08-02
267114,73.7,2022-08-04
267114,40.9,2022-08-15
267114,26.8,2022-08-29
267114,74.1,2022-03-13
267114,4.4,2022-03-16
267114,128.8,2022-03-17
267114,9.4,2022-03-21
267114,1.4,2022-03-22
267114,8.6,2022-03-26
267114,0.3,2022-03-28
267114,48.4,2022-04-26
267114,41.3,2022-05-26
267114,26.5,2022-05-27
267114,26.1,2022-06-24
267114,73.9,2022-06-27
267114,32.9,2022-06-28
267114,141.7,2022-06-29
267114,60.0,2022-06-30
267114,174.7,2022-07-22
267116,2.0,2022-03-13
267116,9.1,2022-03-14
267174,20.9,2022-04-14
267186,19.2,2022-03-14
267204,0.3,2022-03-14
267242,5.6,2022-03-14
267242,0.4,2022-03-21
267244,10.4,2022-03-14
267244,32.2,2022-03-15
267244,4.9,2022-03-16
267253,6.4,2022-03-14
267313,0.6,2022-03-14
267315,12.5,2022-03-15
267315,8.6,2022-03-16
267315,36.2,2022-03-19
267315,2.0,2022-03-21
267315,1.6,2022-03-22
267315,4.6,2022-03-23
267322,4.6,2022-03-15
267322,44.5,2022-03-21
267327,5.4,2022-03-15
267327,0.1,2022-03-19
267330,10.0,2022-03-15
267334,17.5,2022-03-21
267345,10.4,2022-05-09
267354,6.5,2022-03-15
267391,51.2,2022-03-15
267391,3.8,2022-03-17
267391,30.4,2022-03-24
267391,31.8,2022-03-25
267391,13.5,2022-03-29
267393,13.8,2022-03-15
267399,43.2,2022-03-15
267404,1.4,2022-03-15
267416,17.9,2022-03-15
267422,0.3,2022-03-15
267428,19.0,2022-03-15
267455,186.4,2022-03-20
267467,1.7,2022-03-15
267476,0.6,2022-03-15
267498,4.1,2022-08-03
267498,9.4,2022-08-10
267498,8.5,2022-03-16
267498,18.3,2022-03-24
267498,17.3,2022-03-25
267498,7.9,2022-03-26
267498,5.7,2022-03-30
267498,81.1,2022-04-05
267498,5.7,2022-04-06
267498,9.0,2022-04-07
267498,27.4,2022-04-13
267498,26.4,2022-04-27
267498,12.5,2022-05-04
267498,11.1,2022-05-11
267498,14.0,2022-05-12
267498,6.6,2022-05-17
267504,0.1,2022-03-16
267546,85.4,2022-03-16
267546,96.5,2022-03-17
267546,1.2,2022-03-18
267558,43.5,2022-03-16
267558,14.4,2022-03-17
267558,37.9,2022-03-18
267558,27.6,2022-03-19
267558,54.1,2022-03-20
267558,8.2,2022-03-23
267558,47.4,2022-03-24
267558,22.0,2022-03-31
267558,24.6,2022-04-01
267558,20.9,2022-04-03
267558,24.0,2022-04-06
267558,24.9,2022-04-24
267558,44.2,2022-04-25
267558,12.8,2022-05-19
267558,37.2,2022-05-20
267558,26.9,2022-05-21
267558,64.2,2022-05-22
267558,91.3,2022-05-29
267558,17.6,2022-05-31
267558,9.4,2022-06-01
267558,6.1,2022-06-02
267558,2.9,2022-06-03
267558,21.7,2022-06-05
267558,14.8,2022-06-06
267558,10.4,2022-06-08
267558,56.2,2022-06-12
267558,19.0,2022-06-15
267558,28.0,2022-06-19
267558,6.7,2022-06-20
267558,9.6,2022-06-25
267558,19.0,2022-06-26
267558,7.1,2022-07-06
267582,9.2,2022-06-29
267582,43.8,2022-07-14
267615,4.0,2022-03-16
267620,5.1,2022-03-16
267620,0.1,2022-03-17
267643,12.4,2022-08-02
267643,0.4,2022-09-12
267643,42.6,2022-03-17
267643,16.6,2022-03-18
267643,37.0,2022-03-19
267643,8.2,2022-03-20
267643,2.7,2022-03-23
267643,11.5,2022-03-24
267643,17.2,2022-03-25
267643,66.8,2022-03-26
267643,37.9,2022-03-27
267643,32.4,2022-04-01
267643,27.5,2022-04-02
267643,5.6,2022-04-03
267643,98.0,2022-04-05
267643,115.8,2022-04-07
267643,2.2,2022-04-08
267643,37.8,2022-04-11
267643,31.8,2022-04-12
267643,1.8,2022-04-13
267643,32.7,2022-04-15
267643,30.5,2022-04-16
267643,0.1,2022-04-21
267643,112.2,2022-04-24
267643,4.1,2022-04-25
267643,1.5,2022-05-07
267643,0.1,2022-05-14
267643,16.7,2022-05-15
267643,4.2,2022-05-19
267643,72.6,2022-05-21
267643,2.7,2022-05-22
267643,10.4,2022-05-26
267643,56.8,2022-05-31
267643,1.2,2022-06-03
267643,8.8,2022-06-14
267643,16.2,2022-06-21
267643,1.8,2022-06-22
267643,0.6,2022-06-29
267643,18.5,2022-07-17
267652,21.3,2022-03-17
267656,6.5,2022-03-17
267719,9.8,2022-03-17
267771,0.2,2022-03-23
267771,5.8,2022-03-24
267771,36.5,2022-06-28
267771,18.2,2022-06-29
267771,10.6,2022-06-30
267771,2.7,2022-07-01
267771,7.1,2022-07-03
267771,7.1,2022-07-06
267771,6.8,2022-07-09
267771,13.8,2022-07-11
267772,11.2,2022-03-18
267840,44.1,2022-03-18
267840,70.3,2022-03-19
267840,170.8,2022-03-20
267840,75.0,2022-03-21
267843,1.2,2022-04-11
267843,7.4,2022-04-12
267843,48.3,2022-04-21
267846,52.3,2022-03-18
267846,0.9,2022-07-09
267854,4.6,2022-03-18
267854,39.2,2022-03-19
267854,17.5,2022-03-21
267854,21.6,2022-03-22
267854,59.6,2022-03-23
267854,40.3,2022-03-24
267854,26.8,2022-03-25
267854,0.4,2022-03-26
267854,103.6,2022-03-28
267854,71.5,2022-03-29
267854,57.2,2022-03-30
267854,14.3,2022-03-31
267854,55.5,2022-04-01
267854,9.0,2022-04-02
267854,51.0,2022-04-03
267854,9.6,2022-04-04
267854,6.3,2022-04-05
267854,17.6,2022-04-06
267854,1.3,2022-04-08
267854,0.7,2022-04-09
267854,22.3,2022-04-11
267854,53.0,2022-04-12
267854,11.4,2022-04-13
267854,24.4,2022-04-14
267854,5.5,2022-04-16
267854,4.4,2022-04-18
267861,92.7,2022-03-18
267876,0.3,2022-03-18
267878,3.7,2022-08-08
267878,35.6,2022-08-10
267878,1.2,2022-08-15
267878,20.8,2022-09-17
267878,0.1,2022-03-18
267878,2.4,2022-04-22
267878,1.4,2022-05-23
267878,7.5,2022-06-01
267878,6.6,2022-06-10
267878,17.5,2022-06-15
267885,11.4,2022-03-18
267885,16.2,2022-03-21
267885,9.4,2022-04-04
267885,27.7,2022-04-05
267885,31.4,2022-04-06
267885,26.7,2022-04-07
267885,23.1,2022-04-08
267885,5.6,2022-04-10
267885,49.6,2022-04-11
267885,19.0,2022-04-13
267885,4.0,2022-04-20
267885,6.6,2022-04-21
267885,5.4,2022-05-05
267885,24.2,2022-05-10
267885,20.1,2022-05-15
267885,33.2,2022-05-23
267885,37.0,2022-05-25
267885,4.6,2022-05-26
267885,25.4,2022-05-27
267885,4.5,2022-06-01
267885,86.2,2022-06-03
267888,24.1,2022-03-18
267888,13.7,2022-03-20
267888,4.1,2022-03-21
267888,14.1,2022-03-22
267916,5.8,2022-07-28
267916,8.5,2022-07-29
267916,57.8,2022-08-02
267916,9.7,2022-08-04
267916,35.0,2022-08-05
267916,14.1,2022-08-07
267916,3.8,2022-08-15
267916,11.1,2022-08-16
267916,6.7,2022-08-18
267916,4.2,2022-08-19
267916,0.3,2022-08-21
267916,7.4,2022-09-02
267916,8.8,2022-09-07
267916,10.8,2022-09-08
267916,4.2,2022-09-14
267916,17.2,2022-09-15
267916,44.3,2022-09-26
267916,28.3,2022-09-27
267916,35.6,2022-09-28
267916,17.7,2022-09-29
267916,24.8,2022-09-30
267916,9.8,2022-10-01
267916,18.5,2022-10-03
267916,7.8,2022-10-04
267916,11.5,2022-10-06
267916,13.4,2022-10-07
267916,127.4,2022-03-19
267916,9.4,2022-03-21
267916,26.1,2022-03-22
267916,12.9,2022-03-23
267916,32.5,2022-03-24
267916,25.3,2022-03-25
267916,15.1,2022-03-26
267916,44.7,2022-03-27
267916,49.6,2022-03-28
267916,10.9,2022-03-29
267916,24.2,2022-03-30
267916,45.1,2022-03-31
267916,29.1,2022-04-02
267916,8.4,2022-04-03
267916,16.4,2022-04-06
267916,25.4,2022-04-07
267916,15.4,2022-04-08
267916,7.0,2022-04-09
267916,46.8,2022-04-11
267916,46.8,2022-04-12
267916,126.0,2022-04-13
267916,109.2,2022-04-14
267916,137.2,2022-04-15
267916,11.5,2022-04-16
267916,39.8,2022-04-17
267916,119.3,2022-04-18
267916,208.2,2022-04-19
267916,88.4,2022-04-20
267916,266.2,2022-04-21
267916,54.9,2022-04-22
267916,33.5,2022-04-24
267916,59.6,2022-04-25
267916,12.7,2022-04-27
267916,14.1,2022-04-29
267916,37.7,2022-05-09
267916,4.3,2022-05-12
267916,10.6,2022-05-15
267916,26.0,2022-05-19
267916,4.8,2022-05-20
267916,12.6,2022-05-23
267916,31.6,2022-05-24
267916,33.5,2022-05-25
267916,97.4,2022-05-26
267916,115.2,2022-05-27
267916,7.0,2022-05-29
267916,64.9,2022-05-30
267916,36.2,2022-05-31
267916,52.1,2022-06-01
267916,66.1,2022-06-02
267916,97.1,2022-06-03
267916,70.7,2022-06-04
267916,25.8,2022-06-05
267916,4.6,2022-06-06
267916,25.4,2022-06-14
267916,18.4,2022-06-15
267916,9.0,2022-06-22
267916,8.1,2022-07-19
267916,7.3,2022-07-26
267918,4.5,2022-03-19
267937,8.2,2022-09-12
267937,42.4,2022-09-20
267937,12.5,2022-03-19
267937,17.6,2022-04-30
267937,10.3,2022-07-17
267937,10.4,2022-07-18
267937,15.6,2022-07-19
267949,5.9,2022-07-27
267949,4.7,2022-09-23
267949,10.4,2022-03-20
267949,19.8,2022-03-22
267949,7.8,2022-03-26
267949,15.0,2022-03-27
267949,7.6,2022-03-30
267949,8.2,2022-04-02
267949,5.7,2022-04-08
267949,12.0,2022-04-11
267949,17.3,2022-04-12
267949,16.9,2022-04-15
267949,27.4,2022-04-21
267949,8.8,2022-04-22
267949,8.6,2022-05-29
267949,3.2,2022-06-10
267949,2.6,2022-06-17
267949,2.5,2022-07-04
267949,11.0,2022-07-25
267949,2.6,2022-07-26
268004,30.7,2022-03-19
268009,10.1,2022-03-19
268010,2.0,2022-03-19
268010,3.6,2022-03-20
268025,1.9,2022-03-19
268040,14.4,2022-03-20
268043,1.1,2022-03-20
268043,18.1,2022-03-21
268043,13.7,2022-03-25
268049,4.8,2022-03-20
268053,33.7,2022-08-18
268053,14.0,2022-08-23
268053,2.9,2022-08-24
268053,62.3,2022-08-25
268053,1.2,2022-03-30
268053,9.7,2022-04-15
268053,30.9,2022-04-16
268053,110.3,2022-04-17
268053,9.5,2022-04-19
268053,11.3,2022-04-22
268053,0.1,2022-05-21
268053,43.2,2022-06-18
268053,47.7,2022-06-27
268093,4.2,2022-03-20
268099,3.2,2022-03-20
268134,1.7,2022-05-10
268155,0.4,2022-03-21
268155,6.3,2022-03-28
268155,1.4,2022-03-29
268155,5.7,2022-03-30
268155,7.8,2022-03-31
268207,4.5,2022-03-21
268224,3.6,2022-03-21
268224,35.4,2022-03-23
268242,5.8,2022-08-01
268242,20.3,2022-08-04
268242,7.4,2022-08-05
268242,6.2,2022-08-06
268242,13.7,2022-08-08
268242,53.0,2022-08-09
268242,48.1,2022-08-10
268242,5.2,2022-08-11
268242,15.6,2022-08-15
268242,32.7,2022-08-16
268242,21.7,2022-08-17
268242,32.2,2022-08-18
268242,125.8,2022-08-19
268242,10.0,2022-08-20
268242,52.5,2022-08-22
268242,78.2,2022-08-23
268242,49.3,2022-08-24
268242,18.9,2022-08-31
268242,63.4,2022-09-01
268242,77.3,2022-09-02
268242,64.7,2022-09-03
268242,55.4,2022-09-04
268242,21.9,2022-09-06
268242,20.6,2022-09-07
268242,23.4,2022-09-08
268242,1.3,2022-09-09
268242,27.0,2022-09-10
268242,28.2,2022-09-11
268242,29.3,2022-09-12
268242,43.0,2022-09-13
268242,66.3,2022-09-15
268242,13.6,2022-09-16
268242,5.2,2022-09-17
268242,1.0,2022-09-19
268242,4.9,2022-09-20
268242,4.0,2022-09-22
268242,21.5,2022-09-27
268242,44.7,2022-09-28
268242,35.1,2022-09-30
268242,12.2,2022-10-05
268242,15.7,2022-10-07
268242,1.2,2022-10-09
268242,45.9,2022-03-21
268242,50.2,2022-03-22
268242,2.2,2022-03-29
268242,33.4,2022-03-30
268242,5.0,2022-04-04
268242,4.0,2022-04-06
268242,11.1,2022-04-07
268242,17.3,2022-04-13
268242,0.8,2022-04-14
268242,14.5,2022-04-15
268242,5.4,2022-04-16
268242,26.8,2022-04-17
268242,59.3,2022-04-19
268242,70.0,2022-04-20
268242,46.2,2022-04-21
268242,7.3,2022-04-23
268242,33.6,2022-04-24
268242,7.5,2022-04-26
268242,87.9,2022-04-27
268242,4.3,2022-04-30
268242,21.4,2022-05-04
268242,50.4,2022-05-05
268242,27.5,2022-05-06
268242,66.4,2022-05-08
268242,14.7,2022-05-09
268242,12.6,2022-05-11
268242,0.6,2022-05-19
268242,39.3,2022-05-20
268242,0.6,2022-05-22
268242,0.5,2022-05-24
268242,7.4,2022-05-29
268242,13.1,2022-06-10
268242,1.3,2022-06-15
268242,11.1,2022-06-20
268242,1.6,2022-06-21
268242,13.8,2022-06-29
268242,7.6,2022-06-30
268242,2.0,2022-07-06
268242,18.3,2022-07-07
268242,1.4,2022-07-12
268242,19.0,2022-07-13
268242,11.7,2022-07-14
268242,13.0,2022-07-15
268242,3.1,2022-07-18
268242,11.9,2022-07-19
268245,0.3,2022-03-21
268249,5.9,2022-03-21
268254,6.7,2022-03-21
268254,31.0,2022-03-22
268257,92.0,2022-03-22
268257,9.5,2022-03-23
268257,3.9,2022-03-25
268257,36.7,2022-03-28
268257,72.1,2022-04-01
268257,10.5,2022-04-02
268257,3.5,2022-04-03
268257,37.0,2022-04-04
268257,8.0,2022-04-05
268257,22.7,2022-04-11
268257,1.0,2022-04-12
268257,23.7,2022-04-14
268257,5.7,2022-04-15
268257,4.1,2022-04-17
268257,16.5,2022-04-19
268257,1.7,2022-04-21
268258,10.7,2022-03-22
268263,59.9,2022-03-22
268263,59.8,2022-03-23
268263,60.8,2022-03-24
268263,122.7,2022-03-25
268263,62.5,2022-03-26
268263,99.4,2022-03-27
268263,84.6,2022-03-28
268263,95.2,2022-03-29
268263,31.1,2022-03-30
268263,39.4,2022-03-31
268263,29.3,2022-04-01
268263,46.6,2022-04-02
268263,5.6,2022-04-04
268263,28.5,2022-04-05
268263,45.8,2022-04-06
268263,24.8,2022-04-08
268263,4.3,2022-04-10
268263,18.8,2022-04-11
268263,4.9,2022-04-14
268263,64.4,2022-04-15
268263,40.0,2022-04-17
268263,93.8,2022-04-18
268263,107.5,2022-04-19
268263,35.3,2022-04-20
268263,46.3,2022-04-21
268323,1.7,2022-03-22
268331,4.6,2022-08-27
268331,118.4,2022-03-22
268331,141.6,2022-03-23
268331,16.7,2022-03-24
268331,67.4,2022-03-25
268331,52.2,2022-03-26
268331,8.9,2022-03-28
268331,14.7,2022-03-29
268331,17.1,2022-03-30
268331,5.9,2022-03-31
268331,45.1,2022-04-01
268331,117.4,2022-04-02
268331,43.4,2022-04-05
268331,91.5,2022-04-06
268331,55.3,2022-04-07
268331,43.1,2022-04-08
268331,87.7,2022-04-10
268331,3.3,2022-04-26
268331,55.0,2022-04-27
268331,90.7,2022-05-01
268331,44.9,2022-05-08
268331,43.3,2022-05-09
268331,64.3,2022-05-10
268331,21.3,2022-05-11
268331,12.0,2022-05-12
268331,16.2,2022-05-13
268331,10.5,2022-05-19
268331,33.6,2022-05-20
268331,139.7,2022-05-23
268331,138.3,2022-05-24
268331,132.7,2022-05-25
268331,51.4,2022-05-26
268331,92.2,2022-05-27
268331,86.2,2022-05-28
268331,38.8,2022-05-29
268331,79.9,2022-05-31
268331,65.0,2022-06-01
268331,56.5,2022-06-02
268331,51.1,2022-06-03
268331,92.7,2022-06-04
268331,11.8,2022-06-07
268331,71.4,2022-06-08
268331,22.6,2022-06-17
268331,74.1,2022-06-18
268331,45.9,2022-06-20
268331,55.6,2022-06-21
268331,25.2,2022-06-29
268331,28.3,2022-06-30
268331,3.7,2022-07-13
268331,16.6,2022-07-17
268331,7.0,2022-07-18
268331,7.7,2022-07-23
268331,4.2,2022-07-24
268337,42.5,2022-03-22
268337,13.0,2022-03-23
268337,164.7,2022-03-28
268337,85.1,2022-05-26
268337,43.3,2022-05-27
268341,27.2,2022-03-22
268341,9.2,2022-03-23
268341,12.6,2022-05-05
268344,90.1,2022-08-03
268344,55.8,2022-08-07
268344,85.2,2022-08-08
268344,108.5,2022-03-22
268344,127.2,2022-03-24
268344,78.7,2022-03-28
268344,83.0,2022-03-29
268344,9.4,2022-04-04
268344,78.1,2022-04-09
268344,67.8,2022-07-15
268348,8.0,2022-08-05
268348,29.6,2022-10-17
268348,26.3,2022-10-18
268348,2.1,2022-10-19
268348,0.2,2022-10-20
268348,5.5,2022-03-22
268348,0.4,2022-03-23
268348,25.8,2022-03-24
268348,1.9,2022-03-27
268348,10.8,2022-04-04
